"","location","scale","shape","freedom","DATE"
"88",1.69275979636579,2.76645694998746,1.52614392785076,30,1995-01-01
"89",3.54795495713646,1.55876568371513,-0.425533481965284,3,1995-04-01
"90",3.67770715564521,1.50534017935625,-0.446256611116064,3,1995-07-01
"91",3.06213329922406,1.76623815864393,0.285638757568579,6,1995-10-01
"92",3.48351765287852,1.56132356086687,-0.0452547856386732,4,1996-01-01
"93",3.5802754515241,1.5544749788316,-0.123852806553161,4,1996-04-01
"94",1.70210903129157,3.26019640434687,7.39992887781193,30,1996-07-01
"95",2.88311818961229,1.85270549212186,0.461578316090719,7,1996-10-01
"96",2.29196496765622,2.29092727650638,1.12908513472605,13,1997-01-01
"97",3.34432373087042,1.671086286473,0.0422182540789041,5,1997-04-01
"98",1.67851375797566,3.08046533623781,3.23165782704859,30,1997-07-01
"99",1.78826520151722,2.83164982801236,2.0159748320185,30,1997-10-01
"100",3.09526844105742,1.84405916140584,0.0597349808656096,6,1998-01-01
"101",2.3974347994633,2.15160638144877,0.803104121620509,10,1998-04-01
"102",2.51078403965612,2.07112362859522,0.691264795561294,9,1998-07-01
"103",1.37795830299156,3.05804985402057,1.97051158260341,30,1998-10-01
"104",0.519156095675418,3.76452870799289,3.11330900934636,30,1999-01-01
"105",2.75319912277958,2.01496758228021,0.14071063800854,7,1999-04-01
"106",2.82317032323462,1.94967954807695,0.201122832386152,7,1999-07-01
"107",1.0363059727692,3.19233512713063,1.73250483734477,30,1999-10-01
"108",0.707064612969505,3.74812608446813,4.12722421842392,30,2000-01-01
"109",3.13676350903635,1.75533065089354,-0.414408122715269,3,2000-04-01
"110",0.480647602233907,3.99855523619986,6.41873114665659,30,2000-07-01
"111",3.21059556038035,1.82267527146686,-0.584270732772546,3,2000-10-01
"112",3.09190396897138,2.0284895024555,-0.265581489282591,5,2001-01-01
"113",2.9006458416693,1.46092082510063,-0.630756821765651,2,2001-04-01
"114",3.34211604086598,1.79360990310389,-0.300834715461621,4,2001-07-01
"115",3.16738768325422,1.38114302585102,-0.734235606236154,2,2001-10-01
"116",3.29451752320916,1.70399640082293,-0.459590584716941,3,2002-01-01
"117",2.41713922235086,2.1166565986386,0.54518455122433,9,2002-04-01
"118",3.60133804144306,1.65357244828495,-0.298861009024995,4,2002-07-01
"119",3.37361785948765,1.80284843135518,-0.334991574249821,4,2002-10-01
"120",3.46482298763849,1.74823300487572,-0.685786310223097,3,2003-01-01
"121",3.44789638228713,1.74594801692766,-0.312917717801343,4,2003-04-01
"122",2.86630983612021,1.85615235490282,0.5259991143326,7,2003-07-01
"123",1.71963560613735,3.19451504947518,5.43176690323953,30,2003-10-01
"124",1.99004003552639,2.6536518922312,1.74011041430442,30,2004-01-01
"125",3.71461063310167,1.37594718290594,-0.210606928638984,3,2004-04-01
"126",3.52823925652561,1.52328385320865,-0.00985024858291379,4,2004-07-01
"127",2.95329628494869,1.8180000100919,0.466555373804292,7,2004-10-01
"128",3.18589201763191,1.70496513810125,0.289542657511784,6,2005-01-01
"129",2.40452040792914,2.22035142745157,1.10794145167875,12,2005-04-01
"130",3.53928440843999,1.47300801770313,-0.246813790601291,3,2005-07-01
"131",3.11160919125873,1.75934195534682,0.228066256584729,6,2005-10-01
"132",3.59559184071913,1.63323178558874,-0.264762249415098,4,2006-01-01
"133",1.92094531432165,2.7074819622332,1.80175367214232,30,2006-04-01
"134",3.71967421545796,1.51580428005705,-0.506682070132733,3,2006-07-01
"135",3.40937809154768,1.22975113075988,-0.450919324762533,2,2006-10-01
"136",3.34600303604074,1.64783768403081,0.0899181011757256,5,2007-01-01
"137",3.52609591656028,1.19763363560212,-0.510620507560167,2,2007-04-01
"138",3.34432373087042,1.671086286473,0.0422182540789041,5,2007-07-01
"139",2.79775317046599,2.13453971602974,-0.117568918566764,6,2007-10-01
"140",2.85654421338118,2.44939802775061,-0.518988236067173,5,2008-01-01
"141",1.83910432643449,1.88416364390104,-0.684686453897125,2,2008-04-01
"142",2.49632347906249,2.73063432720915,-0.396728758616125,7,2008-07-01
"143",2.11681558806658,2.61414479114572,-0.859976287745802,3,2008-10-01
"144",-0.924119968571689,3.05122170478993,-0.901164106998532,2,2009-01-01
"145",1.21059500924642,3.47594037625834,-1.30126395929354,3,2009-04-01
"146",2.3543343469757,2.8681596650403,-0.791961397846048,4,2009-07-01
"147",2.72821539203774,2.26001622714573,-0.445484806641129,4,2009-10-01
"148",1.23689224792961,2.82968444540706,0.909923936613427,20,2010-01-01
"149",3.33252749692424,1.89322358868555,-0.418740426193853,4,2010-04-01
"150",1.80724998975706,2.47976841583847,0.800025926461567,13,2010-07-01
"151",3.05337484098041,1.91906982305997,-0.114325294883073,5,2010-10-01
"152",3.3576538784184,1.8374463546968,-0.217223398311921,5,2011-01-01
"153",3.21662504635436,1.37409744358699,-0.792331980761718,2,2011-04-01
"154",3.26023060053171,1.76273249704039,-0.0445822675706126,5,2011-07-01
"155",3.1181131288489,1.81794852666342,-0.50071110091872,3,2011-10-01
"156",0.813147294180098,3.2117241626279,1.38254421019234,30,2012-01-01
"157",3.14815555578304,1.8739162071624,-0.120749713877316,5,2012-04-01
"158",3.40437841920506,1.81285024625247,-0.369190311864072,4,2012-07-01
"159",3.58063539215264,1.67231132530445,-0.661626085388472,3,2012-10-01
"160",3.41094728875515,1.24043633434174,-0.508192970099029,2,2013-01-01
"161",3.58538767476026,1.53265257838147,-0.0876229463351312,4,2013-04-01
"162",3.5610253295719,1.16398533200087,-0.3994982183355,2,2013-07-01
"163",3.45269818272025,1.61863030743295,0.0388337575730197,5,2013-10-01
"164",3.02049636618184,1.78281744344393,0.676527259327332,7,2014-01-01
"165",3.74851692521706,1.18523297893423,-0.913153396668205,2,2014-04-01
"166",3.10666066750959,1.74153870229117,0.688321790156149,7,2014-07-01
"167",2.35726621929035,2.50592224481749,2.03016743701596,30,2014-10-01
"168",3.74083565971618,1.36488041788877,-0.213077788699121,3,2015-01-01
"169",3.6608814773397,1.43405887963118,-0.285882990648882,3,2015-04-01
"170",3.74794559246533,1.49811318743841,-0.174049938788748,4,2015-07-01
"171",3.67396677676316,1.42858529226193,-0.287392541445547,3,2015-10-01
